WINRATE	NMATCHES	event	PWINRATE	WM_L20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500	LM_G35	LM_AVG	COUNTERS	WINRATE3	WM_G35	WM_AVG	DPC	HWR_AVG
-10	-5	win	50	0	-71031085	0	17	2352856357	-10	-8	3	-9	3	27	576	0.2518	-10	-10	-54	0	8.5
10	5	lose	50	0	71031085	0	-17	2352856357	10	8	-3	9	-3	-27	-576	-0.2518	10	10	54	0	-8.5
0	0	win	50	0	93846165	0	0	2352859075	0	0	0	0	2	0	0	0.3092	0	0	0	0	0.0
0	0	lose	50	0	-93846165	0	0	2352859075	0	0	0	0	-2	0	0	-0.3092	0	0	0	0	0.0
34	0	win	67	0	93846165	25	25	2352938620	34	-2	0	2	2	0	172	0.0152	34	0	-172	0	25.0
-34	0	lose	33	0	-93846165	-25	-25	2352938620	-34	2	0	-2	-2	0	-172	-0.0152	-34	0	172	0	-25.0
5	-5	win	67	0	-71031085	15	0	2352927036	5	-11	20	-6	3	33	632	-0.0143	5	-27	-419	0	7.5
-5	5	lose	33	0	71031085	-15	0	2352927036	-5	11	-20	6	-3	-33	-632	0.0143	-5	27	419	0	-7.5
-6	-7	win	50	0	10810987	-20	-10	2353055474	-6	3	-62	1	-11	-50	-373	-0.0413	-6	-80	-165	0	-15.0
6	7	lose	50	0	-10810987	20	10	2353055474	6	-3	62	-1	11	50	373	0.0413	6	80	165	0	15.0
0	-6	win	75	0	-74376299	0	29	2353050943	0	-2	7	0	3	39	73	-0.6648	0	-6	-207	0	14.5
0	6	lose	25	0	74376299	0	-29	2353050943	0	2	-7	0	-3	-39	-73	0.6648	0	6	207	0	-14.5
45	19	win	50	0	-15389059	44	45	2353049287	45	-13	95	1	7	0	0	0.2406	45	45	165	0	44.5
-45	-19	lose	50	0	15389059	-44	-45	2353049287	-45	13	-95	-1	-7	0	0	-0.2406	-45	-45	-165	0	-44.5
7	-6	win	80	0	-74376299	24	2	2353143542	7	-3	8	1	3	33	87	0.2751	7	2	-226	0	13.0
-7	6	lose	20	0	74376299	-24	-2	2353143542	-7	3	-8	-1	-3	-33	-87	-0.2751	-7	-2	226	0	-13.0
-17	7	win	33	-100	-10810987	-7	-17	2353132853	-17	6	17	-1	11	40	114	0.4688	-17	80	627	0	-12.0
17	-7	lose	67	100	10810987	7	17	2353132853	17	-6	-17	1	-11	-40	-114	-0.4688	17	-80	-627	0	12.0
62	19	win	67	0	-15389059	64	59	2353167913	62	-14	95	3	7	-50	-382	0.8241	62	48	193	0	61.5
-62	-19	lose	33	0	15389059	-64	-59	2353167913	-62	14	-95	-3	-7	50	382	-0.8241	-62	-48	-193	0	-61.5
15	-1	win	50	-50	95608918	-30	0	2353463767	15	-4	17	-7	6	-50	-780	0.5081	15	33	286	0	-15.0
-15	1	lose	50	50	-95608918	30	0	2353463767	-15	4	-17	7	-6	50	780	-0.5081	-15	-33	-286	0	15.0
-10	1	win	50	33	-95608918	-11	0	2353764925	-10	1	10	6	-6	67	1113	-0.0109	-10	-50	-576	0	-5.5
10	-1	lose	50	-33	95608918	11	0	2353764925	10	-1	-10	-6	6	-67	-1113	0.0109	10	50	576	0	5.5
39	16	win	50	0	53672854	14	39	2353901277	39	-9	41	1	-4	-67	-467	0.0168	39	0	-92	0	26.5
-39	-16	lose	50	0	-53672854	-14	-39	2353901277	-39	9	-41	-1	4	67	467	-0.0168	-39	0	92	0	-26.5
46	16	win	67	0	53672854	39	53	2354005458	46	-11	48	3	-4	-50	-289	0.412	46	-2	-116	0	46.0
-46	-16	lose	33	0	-53672854	-39	-53	2354005458	-46	11	-48	-3	4	50	289	-0.412	-46	2	116	0	-46.0
-25	-8	win	50	0	12573740	-24	-36	2354950006	-25	-3	12	-4	-7	0	-136	0.0346	-25	-83	-397	0	-30.0
25	8	lose	50	0	-12573740	24	36	2354950006	25	3	-12	4	7	0	136	-0.0346	25	83	397	0	30.0
-6	-8	win	67	0	12573740	-21	6	2355057833	-6	-3	17	-3	-7	-10	-183	0.3544	-6	-33	-192	0	-7.5
6	8	lose	33	0	-12573740	21	-6	2355057833	6	3	-17	3	7	10	183	-0.3544	6	33	192	0	7.5
-26	8	win	50	0	-192959	3	-17	2355147439	-26	6	-18	-4	0	83	269	0.5213	-26	10	85	0	-7.0
26	-8	lose	50	0	192959	-3	17	2355147439	26	-6	18	4	0	-83	-269	-0.5213	26	-10	-85	0	7.0
-11	8	win	67	0	-192959	3	-13	2355233139	-11	5	-19	-3	0	83	454	-0.0767	-11	4	31	0	-5.0
11	-8	lose	33	0	192959	-3	13	2355233139	11	-5	19	3	0	-83	-454	0.0767	11	-4	-31	0	5.0
-2	8	win	33	0	1969172	-5	-36	2355362615	-2	8	0	4	8	-29	-1064	0.1362	-2	60	835	0	-20.5
2	-8	lose	67	0	-1969172	5	36	2355362615	2	-8	0	-4	-8	29	1064	-0.1362	2	-60	-835	0	20.5
10	8	win	50	0	1969172	-4	13	2355556952	10	5	3	2	8	-38	-1213	0.2868	10	67	982	0	4.5
-10	-8	lose	50	0	-1969172	4	-13	2355556952	-10	-5	-3	-2	-8	38	1213	-0.2868	-10	-67	-982	0	-4.5
7	1	win	75	0	93846165	0	25	2355766229	7	5	-47	-1	2	-33	-163	-0.006	7	-17	-42	0	12.5
-7	-1	lose	25	0	-93846165	0	-25	2355766229	-7	-5	47	1	-2	33	163	0.006	-7	17	42	0	-12.5
19	1	win	80	0	93846165	0	-17	2355894068	19	3	-40	0	2	-25	-120	0.3106	19	-27	-119	0	-8.5
-19	-1	lose	20	0	-93846165	0	17	2355894068	-19	-3	40	0	-2	25	120	-0.3106	-19	27	119	0	8.5
-10	-6	win	60	0	-71031085	-11	-3	2356168901	-10	-7	7	-5	3	29	453	0.0994	-10	-25	-435	0	-7.0
10	6	lose	40	0	71031085	11	3	2356168901	10	7	-7	5	-3	-29	-453	-0.0994	10	25	435	0	7.0
-2	-6	win	67	0	-71031085	-17	17	2356272796	-2	-8	15	-3	3	22	366	0.1593	-2	-15	-370	0	0.0
2	6	lose	33	0	71031085	17	-17	2356272796	2	8	-15	3	-3	-22	-366	-0.1593	2	15	370	0	0.0
-3	5	win	50	0	105895766	-22	0	2357588616	-3	-1	-6	-8	5	-10	-69	0.1169	-3	23	33	0	-11.0
3	-5	lose	50	0	-105895766	22	0	2357588616	3	1	6	8	-5	10	69	-0.1169	3	-23	-33	0	11.0
5	5	win	60	0	105895766	2	-6	2357729204	5	-1	3	-6	5	-17	-41	-0.1357	5	30	62	0	-2.0
-5	-5	lose	40	0	-105895766	-2	6	2357729204	-5	1	-3	6	-5	17	41	0.1357	-5	-30	-62	0	2.0
22	16	win	33	0	-52182586	16	8	2357832186	22	-6	32	3	0	50	637	-0.1286	22	-7	-42	0	12.0
-22	-16	lose	67	0	52182586	-16	-8	2357832186	-22	6	-32	-3	0	-50	-637	0.1286	-22	7	42	0	-12.0
12	-4	win	50	25	10246522	-7	-25	2358275776	12	1	12	3	-11	0	403	0.1865	12	-50	-630	0	-16.0
-12	4	lose	50	-25	-10246522	7	25	2358275776	-12	-1	-12	-3	11	0	-403	-0.1865	-12	50	630	0	16.0
21	-4	win	67	20	10246522	20	38	2358375544	21	-1	12	4	-11	10	511	0.1767	21	-50	-636	0	29.0
-21	4	lose	33	-20	-10246522	-20	-38	2358375544	-21	1	-12	-4	11	-10	-511	-0.1767	-21	50	636	0	-29.0
-10	-19	win	50	-27	46146654	-43	-33	2358954996	-10	1	11	5	0	-17	470	0.1053	-10	-50	-110	0	-38.0
10	19	lose	50	27	-46146654	43	33	2358954996	10	-1	-11	-5	0	17	-470	-0.1053	10	50	110	0	38.0
7	19	win	50	25	-46146654	4	11	2359159359	7	-7	7	-6	0	4	-335	-0.0845	7	21	-344	0	7.5
-7	-19	lose	50	-25	46146654	-4	-11	2359159359	-7	7	-7	6	0	-4	335	0.0845	-7	-21	344	0	-7.5
5	-4	win	33	1	83585852	-1	6	2359227413	5	-2	5	3	2	0	342	-0.0701	5	-9	-120	0	2.5
-5	4	lose	67	-1	-83585852	1	-6	2359227413	-5	2	-5	-3	-2	0	-342	0.0701	-5	9	120	0	-2.5
-9	4	win	50	-8	-83585852	-36	-4	2359287962	-9	3	-5	-4	-2	-7	-531	0.3238	-9	11	175	0	-20.0
9	-4	lose	50	8	83585852	36	4	2359287962	9	-3	5	4	2	7	531	-0.3238	9	-11	-175	0	20.0
9	1	win	50	0	-57052638	38	34	2359311428	9	-9	55	-6	4	-40	-969	-0.066	9	67	324	0	36.0
-9	-1	lose	50	0	57052638	-38	-34	2359311428	-9	9	-55	6	-4	40	969	0.066	-9	-67	-324	0	-36.0
7	1	win	50	0	-57052638	-5	0	2359544019	7	-6	29	-6	4	-50	-896	-0.16	7	75	392	0	-2.5
-7	-1	lose	50	0	57052638	5	0	2359544019	-7	6	-29	6	-4	50	896	0.16	-7	-75	-392	0	2.5
-17	-1	win	50	-100	20737	-17	-34	2359616795	-17	9	-33	-5	-1	0	56	0.1481	-17	0	467	0	-25.5
17	1	lose	50	100	-20737	17	34	2359616795	17	-9	33	5	1	0	-56	-0.1481	17	0	-467	0	25.5
10	-1	win	67	-100	20737	10	10	2359696185	10	1	8	0	-1	17	406	0.2738	10	0	84	0	10.0
-10	1	lose	33	100	-20737	-10	-10	2359696185	-10	-1	-8	0	1	-17	-406	-0.2738	-10	0	-84	0	-10.0
-1	-4	win	50	0	-71595550	-9	-4	2359871261	-1	-8	30	-4	0	10	167	0.0255	-1	8	-415	0	-6.5
1	4	lose	50	0	71595550	9	4	2359871261	1	8	-30	4	0	-10	-167	-0.0255	1	-8	415	0	6.5
-5	4	win	33	0	71595550	-4	-1	2360101443	-5	8	-35	3	0	-5	-117	0.2221	-5	-11	399	0	-2.5
5	-4	lose	67	0	-71595550	4	1	2360101443	5	-8	35	-3	0	5	117	-0.2221	5	11	-399	0	2.5
0	17	win	50	19	17699603	14	25	2360224305	0	0	-7	-9	4	-10	-292	0.2378	0	17	-20	0	19.5
0	-17	lose	50	-19	-17699603	-14	-25	2360224305	0	0	7	9	-4	10	292	-0.2378	0	-17	20	0	-19.5
-2	15	win	67	0	-20857106	-17	10	2360149542	-2	-1	-10	-2	6	12	132	0.4191	-2	17	421	0	-3.5
2	-15	lose	33	0	20857106	17	-10	2360149542	2	1	10	2	-6	-12	-132	-0.4191	2	-17	-421	0	3.5
-1	-4	win	50	0	-71595550	18	-8	2360272238	-1	-6	27	-4	0	-1	21	0.8092	-1	19	-227	0	5.0
1	4	lose	50	0	71595550	-18	8	2360272238	1	6	-27	4	0	1	-21	-0.8092	1	-19	227	0	-5.0
-6	-17	win	33	-18	-17699603	-10	10	2360336989	-6	0	7	7	-4	-7	-173	0.2407	-6	-16	37	0	0.0
6	17	lose	67	18	17699603	10	-10	2360336989	6	0	-7	-7	4	7	173	-0.2407	6	16	-37	0	0.0
2	17	win	50	19	17699603	4	3	2360509144	2	0	-4	-8	4	17	299	0.4365	2	7	-165	0	3.5
-2	-17	lose	50	-19	-17699603	-4	-3	2360509144	-2	0	4	8	-4	-17	-299	-0.4365	-2	-7	165	0	-3.5
44	17	win	50	0	41663579	19	52	2360573746	44	-5	15	7	3	0	127	0.0374	44	-28	74	0	35.5
-44	-17	lose	50	0	-41663579	-19	-52	2360573746	-44	5	-15	-7	-3	0	-127	-0.0374	-44	28	-74	0	-35.5
8	17	win	60	18	17699603	32	13	2360641213	8	0	-8	-7	4	25	313	0.6241	8	6	-147	0	22.5
-8	-17	lose	40	-18	-17699603	-32	-13	2360641213	-8	0	8	7	-4	-25	-313	-0.6241	-8	-6	147	0	-22.5
13	17	win	67	17	17699603	18	20	2360731565	13	-2	-1	-6	4	30	435	0.0061	13	6	-152	0	19.0
-13	-17	lose	33	-17	-17699603	-18	-20	2360731565	-13	2	1	6	-4	-30	-435	-0.0061	-13	-6	152	0	-19.0
-2	-11	win	50	-23	-58039801	-17	5	2360778189	-2	-3	11	-1	-1	-16	-114	-0.0854	-2	0	536	0	-6.0
2	11	lose	50	23	58039801	17	-5	2360778189	2	3	-11	1	1	16	114	0.0854	2	0	-536	0	6.0
41	17	win	50	0	41663579	10	-9	2360795429	41	-5	16	5	3	7	80	0.4818	41	-29	28	0	0.5
-41	-17	lose	50	0	-41663579	-10	9	2360795429	-41	5	-16	-5	-3	-7	-80	-0.4818	-41	29	-28	0	-0.5
3	-11	win	67	-23	-58039801	-8	7	2360857993	3	-5	16	0	-1	-12	-96	0.1546	3	-6	480	0	-0.5
-3	11	lose	33	23	58039801	8	-7	2360857993	-3	5	-16	0	1	12	96	-0.1546	-3	6	-480	0	0.5
20	6	win	50	0	81193182	7	6	2361513554	20	-8	30	-5	4	7	38	-0.1639	20	-14	-256	0	6.5
-20	-6	lose	50	0	-81193182	-7	-6	2361513554	-20	8	-30	5	-4	-7	-38	0.1639	-20	14	256	0	-6.5
24	6	win	60	0	81193182	26	31	2361658118	24	-8	30	-5	4	2	-58	-0.1572	24	-9	-173	0	28.5
-24	-6	lose	40	0	-81193182	-26	-31	2361658118	-24	8	-30	5	-4	-2	58	0.1572	-24	9	173	0	-28.5
4	3	win	50	0	-564465	-20	-30	2361741329	4	0	10	-2	-3	-18	-255	0.189	4	38	251	0	-25.0
-4	-3	lose	50	0	564465	20	30	2361741329	-4	0	-10	2	3	18	255	-0.189	-4	-38	-251	0	25.0
-17	13	win	50	0	-1303567	-25	24	2361754284	-17	4	-10	-4	8	-21	-196	0.7377	-17	21	308	0	-0.5
17	-13	lose	50	0	1303567	25	-24	2361754284	17	-4	10	4	-8	21	196	-0.7377	17	-21	-308	0	0.5
8	-13	win	33	0	1303567	10	5	2361832120	8	-3	12	2	-8	5	-65	0.1543	8	-17	-220	0	7.5
-8	13	lose	67	0	-1303567	-10	-5	2361832120	-8	3	-12	-2	8	-5	65	-0.1543	-8	17	220	0	-7.5
10	3	win	67	0	-564465	5	0	2361906123	10	-1	9	-1	-3	-11	-185	-0.1119	10	28	153	0	2.5
-10	-3	lose	33	0	564465	-5	0	2361906123	-10	1	-9	1	3	11	185	0.1119	-10	-28	-153	0	-2.5
-18	-7	win	40	-6	79073456	0	-20	2361934158	-18	4	-18	-1	0	7	214	0.0092	-18	3	-47	0	-10.0
18	7	lose	60	6	-79073456	0	20	2361934158	18	-4	18	1	0	-7	-214	-0.0092	18	-3	47	0	10.0
-12	-7	win	50	-6	79073456	2	-4	2362087737	-12	4	-12	-1	0	0	127	0.4165	-12	9	40	0	-1.0
12	7	lose	50	6	-79073456	-2	4	2362087737	12	-4	12	1	0	0	-127	-0.4165	12	-9	-40	0	1.0
34	12	win	75	0	54237319	20	42	2362110197	34	-6	22	3	-1	6	302	0.3242	34	-14	-6	0	31.0
-34	-12	lose	25	0	-54237319	-20	-42	2362110197	-34	6	-22	-3	1	-6	-302	-0.3242	-34	14	6	0	-31.0
12	2	win	50	0	-59046744	50	0	2362153623	12	-2	6	-6	8	-2	-1246	0.1488	12	-7	95	0	25.0
-12	-2	lose	50	0	59046744	-50	0	2362153623	-12	2	-6	6	-8	2	1246	-0.1488	-12	7	-95	0	-25.0
22	15	win	50	0	74177909	25	4	2362145837	22	-3	-8	-1	5	7	-297	0.343	22	21	225	0	14.5
-22	-15	lose	50	0	-74177909	-25	-4	2362145837	-22	3	8	1	-5	-7	297	-0.343	-22	-21	-225	0	-14.5
38	12	win	80	0	54237319	66	36	2362315882	38	-6	26	3	-1	0	200	0.8166	38	-13	18	0	51.0
-38	-12	lose	20	0	-54237319	-66	-36	2362315882	-38	6	-26	-3	1	0	-200	-0.8166	-38	13	-18	0	-51.0
19	15	win	50	0	74177909	29	12	2362441093	19	-4	-2	-1	5	4	-297	0.484	19	7	110	0	20.5
-19	-15	lose	50	0	-74177909	-29	-12	2362441093	-19	4	2	1	-5	-4	297	-0.484	-19	-7	-110	0	-20.5
11	2	win	50	0	-59046744	15	-2	2362462047	11	-2	5	-5	8	-4	-1110	0.4515	11	-5	103	0	6.5
-11	-2	lose	50	0	59046744	-15	2	2362462047	-11	2	-5	5	-8	4	1110	-0.4515	-11	5	-103	0	-6.5
3	-2	win	60	17	-95608918	-5	13	2362722554	3	2	1	4	-6	42	484	-0.0661	3	-36	-481	0	4.0
-3	2	lose	40	-17	95608918	5	-13	2362722554	-3	-2	-1	-4	6	-42	-484	0.0661	-3	36	481	0	-4.0
28	-1	win	50	30	182682	50	22	2362614703	28	-11	36	-1	1	-30	-61	-0.2358	28	-35	-1020	0	36.0
-28	1	lose	50	-30	-182682	-50	-22	2362614703	-28	11	-36	1	-1	30	61	0.2358	-28	35	1020	0	-36.0
32	-1	win	67	27	182682	30	42	2362829195	32	-10	34	0	1	-33	-177	0.3502	32	-30	-889	0	36.0
-32	1	lose	33	-27	-182682	-30	-42	2362829195	-32	10	-34	0	-1	33	177	-0.3502	-32	30	889	0	-36.0
11	-2	win	67	29	-95608918	3	30	2362849384	11	1	2	4	-6	47	738	-0.1611	11	-38	-573	0	16.5
-11	2	lose	33	-29	95608918	-3	-30	2362849384	-11	-1	-2	-4	6	-47	-738	0.1611	-11	38	573	0	-16.5
9	8	win	50	-40	13838899	-4	50	2363077787	9	3	12	9	-2	-58	-663	0.4684	9	-11	351	0	23.0
-9	-8	lose	50	40	-13838899	4	-50	2363077787	-9	-3	-12	-9	2	58	663	-0.4684	-9	11	-351	0	-23.0
6	3	win	50	8	4343614	8	12	2364629627	6	-3	6	3	5	0	-196	0.1579	6	-17	-86	0	10.0
-6	-3	lose	50	-8	-4343614	-8	-12	2364629627	-6	3	-6	-3	-5	0	196	-0.1579	-6	17	86	0	-10.0
-10	-3	win	33	-7	-4343614	1	-5	2364754785	-10	3	-5	-3	-5	-6	145	0.1629	-10	19	86	0	-2.0
10	3	lose	67	7	4343614	-1	5	2364754785	10	-3	5	3	5	6	-145	-0.1629	10	-19	-86	0	2.0
-31	-19	win	60	0	52182586	-38	-40	2364761262	-31	5	-31	-2	-1	-17	-50	0.4724	-31	-5	-149	0	-39.0
31	19	lose	40	0	-52182586	38	40	2364761262	31	-5	31	2	1	17	50	-0.4724	31	5	149	0	39.0
-5	6	win	60	0	74494193	-2	3	2364896489	-5	-4	20	-2	3	-13	-107	0.3085	-5	-9	-258	0	0.5
5	-6	lose	40	0	-74494193	2	-3	2364896489	5	4	-20	2	-3	13	107	-0.3085	5	9	258	0	-0.5
25	19	win	33	0	-52182586	22	11	2364934706	25	-5	32	2	1	27	191	-0.0476	25	0	60	0	16.5
-25	-19	lose	67	0	52182586	-22	-11	2364934706	-25	5	-32	-2	-1	-27	-191	0.0476	-25	0	-60	0	-16.5
-2	6	win	67	0	74494193	-11	34	2365013206	-2	-4	19	-1	3	-6	-66	0.1394	-2	-13	-286	0	11.5
2	-6	lose	33	0	-74494193	11	-34	2365013206	2	4	-19	1	-3	6	66	-0.1394	2	13	286	0	-11.5
30	19	win	43	0	-52182586	22	31	2365122870	30	-7	33	3	1	17	86	-0.2642	30	1	81	0	26.5
-30	-19	lose	57	0	52182586	-22	-31	2365122870	-30	7	-33	-3	-1	-17	-86	0.2642	-30	-1	-81	0	-26.5
-10	13	win	50	0	-36355701	9	21	2365310129	-10	-1	57	-6	-2	78	171	0.6091	-10	50	168	0	15.0
10	-13	lose	50	0	36355701	-9	-21	2365310129	10	1	-57	6	2	-78	-171	-0.6091	10	-50	-168	0	-15.0
-11	-24	win	50	25	-43426332	-9	-8	2365455182	-11	5	-25	2	-7	7	306	0.2353	-11	-33	-517	0	-8.5
11	24	lose	50	-25	43426332	9	8	2365455182	11	-5	25	-2	7	-7	-306	-0.2353	11	33	517	0	8.5
-10	-10	win	50	-25	-109285942	-26	13	2365497749	-10	1	-5	4	1	-7	-64	0.0835	-10	2	-176	0	-6.5
10	10	lose	50	25	109285942	26	-13	2365497749	10	-1	5	-4	-1	7	64	-0.0835	10	-2	176	0	6.5
11	13	win	67	0	-36355701	40	40	2365487702	11	0	10	-2	-2	28	-265	-0.3991	11	57	268	0	40.0
-11	-13	lose	33	0	36355701	-40	-40	2365487702	-11	0	-10	2	2	-28	265	0.3991	-11	-57	-268	0	-40.0
7	24	win	33	-22	43426332	9	6	2365584366	7	-4	22	-1	7	-17	-462	0.385	7	35	550	0	7.5
-7	-24	lose	67	22	-43426332	-9	-6	2365584366	-7	4	-22	1	-7	17	462	-0.385	-7	-35	-550	0	-7.5
-1	-10	win	67	-25	-109285942	-12	-2	2365608522	-1	-2	3	5	1	0	31	-0.1781	-1	-5	-223	0	-7.0
1	10	lose	33	25	109285942	12	2	2365608522	1	2	-3	-5	-1	0	-31	0.1781	1	5	223	0	7.0
13	24	win	50	-22	43426332	18	-6	2365714841	13	-5	20	0	7	0	-251	0.7004	13	33	536	0	6.0
-13	-24	lose	50	22	-43426332	-18	6	2365714841	-13	5	-20	0	-7	0	251	-0.7004	-13	-33	-536	0	-6.0
-13	-24	win	50	20	-43426332	-13	-22	2365934194	-13	5	-15	-1	-7	-3	158	0.3485	-13	-33	-508	0	-17.5
13	24	lose	50	-20	43426332	13	22	2365934194	13	-5	15	1	7	3	-158	-0.3485	13	33	508	0	17.5
14	-7	win	60	0	-32914556	17	10	2366674896	14	-6	15	4	3	-28	142	0.1542	14	-24	-273	0	13.5
-14	7	lose	40	0	32914556	-17	-10	2366674896	-14	6	-15	-4	-3	28	-142	-0.1542	-14	24	273	0	-13.5
20	-7	win	67	0	-32914556	21	58	2366779820	20	-7	21	5	3	-30	113	0.0078	20	-17	-225	0	39.5
-20	7	lose	33	0	32914556	-21	-58	2366779820	-20	7	-21	-5	-3	30	-113	-0.0078	-20	17	225	0	-39.5
20	16	win	75	0	-36355701	0	-5	2367248719	20	-4	30	-2	-2	6	-404	-0.2131	20	67	359	0	-2.5
-20	-16	lose	25	0	36355701	0	5	2367248719	-20	4	-30	2	2	-6	404	0.2131	-20	-67	-359	0	2.5
11	17	win	50	0	-95351299	-7	8	2367249365	11	-2	-2	1	3	5	-14	0.2554	11	36	713	0	0.5
-11	-17	lose	50	0	95351299	7	-8	2367249365	-11	2	2	-1	-3	-5	14	-0.2554	-11	-36	-713	0	-0.5
18	17	win	67	0	-95351299	36	45	2367385129	18	-3	7	3	3	-5	-28	0.2475	18	38	692	0	40.5
-18	-17	lose	33	0	95351299	-36	-45	2367385129	-18	3	-7	-3	-3	5	28	-0.2475	-18	-38	-692	0	-40.5
-12	-16	win	33	-11	36355701	17	21	2367522521	-12	0	-2	2	2	-25	-29	0.112	-12	-10	-149	0	19.0
12	16	lose	67	11	-36355701	-17	-21	2367522521	12	0	2	-2	-2	25	29	-0.112	12	10	149	0	-19.0
20	0	win	50	50	-21082569	30	23	2368044486	20	-10	11	-3	-2	51	172	-0.0013	20	-13	-770	0	26.5
-20	0	lose	50	-50	21082569	-30	-23	2368044486	-20	10	-11	3	2	-51	-172	0.0013	-20	13	770	0	-26.5
-17	0	win	50	-40	21082569	31	21	2368253586	-17	9	-9	2	2	-58	-363	-0.1145	-17	33	983	0	26.0
17	0	lose	50	40	-21082569	-31	-21	2368253586	17	-9	9	-2	-2	58	363	0.1145	17	-33	-983	0	-26.0
27	-2	win	33	0	-109103260	25	37	2369446539	27	-9	28	4	0	0	-7	-0.3741	27	-25	-797	0	31.0
-27	2	lose	67	0	109103260	-25	-37	2369446539	-27	9	-28	-4	0	0	7	0.3741	-27	25	797	0	-31.0
30	-2	win	50	0	-109103260	23	39	2369538969	30	-10	32	5	0	5	66	-0.2133	30	-29	-853	0	31.0
-30	2	lose	50	0	109103260	-23	-39	2369538969	-30	10	-32	-5	0	-5	-66	0.2133	-30	29	853	0	-31.0
17	14	win	50	0	84207056	11	24	2371221577	17	-6	38	0	-4	-40	-30	0.0331	17	-25	-233	0	17.5
-17	-14	lose	50	0	-84207056	-11	-24	2371221577	-17	6	-38	0	4	40	30	-0.0331	-17	25	233	0	-17.5
14	6	win	60	0	-59046744	7	10	2371485530	14	-1	3	-5	8	0	-1054	0.1201	14	7	237	0	8.5
-14	-6	lose	40	0	59046744	-7	-10	2371485530	-14	1	-3	5	-8	0	1054	-0.1201	-14	-7	-237	0	-8.5
-7	-24	win	50	-20	38620725	-17	19	2372725949	-7	1	11	-3	-1	-44	-315	0.5218	-7	-6	110	0	1.0
7	24	lose	50	20	-38620725	17	-19	2372725949	7	-1	-11	3	1	44	315	-0.5218	7	6	-110	0	-1.0
25	5	win	50	7	110239380	45	40	2372835898	25	-8	31	-3	10	-14	-88	0.2023	25	-2	-154	0	42.5
-25	-5	lose	50	-7	-110239380	-45	-40	2372835898	-25	8	-31	3	-10	14	88	-0.2023	-25	2	154	0	-42.5
2	25	win	33	19	-38620725	11	-24	2372869243	2	0	-16	2	1	46	337	0.42	2	-7	-258	0	-6.5
-2	-25	lose	67	-19	38620725	-11	24	2372869243	-2	0	16	-2	-1	-46	-337	-0.42	-2	7	258	0	6.5
24	5	win	50	7	110239380	23	44	2373011935	24	-7	23	-4	10	-12	-50	0.7861	24	-6	-194	0	33.5
-24	-5	lose	50	-7	-110239380	-23	-44	2373011935	-24	7	-23	4	-10	12	50	-0.7861	-24	6	194	0	-33.5
20	18	win	50	-43	-95330562	30	2	2373239684	20	0	9	1	2	15	333	-0.0212	20	33	727	0	16.0
-20	-18	lose	50	43	95330562	-30	-2	2373239684	-20	0	-9	-1	-2	-15	-333	0.0212	-20	-33	-727	0	-16.0
26	18	win	67	-43	-95330562	56	53	2373333096	26	-2	16	3	2	5	269	-0.0435	26	35	715	0	54.5
-26	-18	lose	33	43	95330562	-56	-53	2373333096	-26	2	-16	-3	-2	-5	-269	0.0435	-26	-35	-715	0	-54.5
-35	-19	win	50	-6	-5133600	-35	-43	2373343805	-35	10	-45	-3	4	39	35	0.3385	-35	19	149	0	-39.0
35	19	lose	50	6	5133600	35	43	2373343805	35	-10	45	3	-4	-39	-35	-0.3385	35	-19	-149	0	39.0
-26	-19	win	67	-6	-5133600	-7	-17	2373452678	-26	9	-38	-3	4	33	40	0.4705	-26	28	118	0	-12.0
26	19	lose	33	6	5133600	7	17	2373452678	26	-9	38	3	-4	-33	-40	-0.4705	26	-28	-118	0	12.0
-22	2	win	67	0	-85413943	-32	-14	2373811962	-22	4	7	-2	-3	-4	440	0.6058	-22	11	111	0	-23.0
22	-2	lose	33	0	85413943	32	14	2373811962	22	-4	-7	2	3	4	-440	-0.6058	22	-11	-111	0	23.0
32	11	win	50	25	14245496	39	44	2375464709	32	-9	18	2	6	-7	254	0.2407	32	5	338	0	41.5
-32	-11	lose	50	-25	-14245496	-39	-44	2375464709	-32	9	-18	-2	-6	7	-254	-0.2407	-32	-5	-338	0	-41.5
37	11	win	67	23	14245496	35	49	2375560922	37	-9	26	2	6	-14	255	-0.0039	37	10	326	0	42.0
-37	-11	lose	33	-23	-14245496	-35	-49	2375560922	-37	9	-26	-2	-6	14	-255	0.0039	-37	-10	-326	0	-42.0
-23	13	win	67	8	-84833613	-28	-12	2375592325	-23	10	-12	-6	2	46	202	0.0824	-23	32	270	0	-20.0
23	-13	lose	33	-8	84833613	28	12	2375592325	23	-10	12	6	-2	-46	-202	-0.0824	23	-32	-270	0	20.0
-20	5	win	40	9	-32678507	-3	4	2376341852	-20	-1	13	-3	4	17	41	0.4121	-20	-1	-195	0	0.5
20	-5	lose	60	-9	32678507	3	-4	2376341852	20	1	-13	3	-4	-17	-41	-0.4121	20	1	195	0	-0.5
-4	3	win	67	6	29046198	7	7	2377350830	-4	3	-12	0	6	-12	-298	0.0149	-4	15	211	0	7.0
4	-3	lose	33	-6	-29046198	-7	-7	2377350830	4	-3	12	0	-6	12	298	-0.0149	4	-15	-211	0	-7.0
14	0	win	67	0	42261262	-10	22	2377903406	14	-7	21	4	6	-31	-141	0.1266	14	-8	-126	0	6.0
